episode,timestep,reward
2271,6816000,18099.8582
2273,6822000,17906.0002
2275,6828000,17485.1937
2277,6834000,16995.364
2279,6840000,16936.2377
2281,6846000,14836.9129
2283,6852000,18975.0918
2285,6858000,12794.7755
2287,6864000,16905.4003
2289,6870000,17384.7385
2291,6876000,19004.4016
2293,6882000,19676.243
2295,6888000,17175.2574
2297,6894000,14925.2691
2299,6900000,13787.8594
2301,6906000,17081.1301
2303,6912000,15498.8161
2305,6918000,18529.1731
2307,6924000,17629.6968
2309,6930000,10264.3922
2311,6936000,18042.7018
2313,6942000,17818.906
2315,6948000,19473.2312
2317,6954000,13693.1784
2319,6960000,17773.0402
2321,6966000,14243.4788
2323,6972000,14294.3257
2325,6978000,20129.6409
2327,6984000,19573.5985
2329,6990000,19163.5737
2331,6996000,18839.1444
2333,7002000,18482.7247
2335,7008000,17690.7631
2337,7014000,12444.8355
2339,7020000,19890.9375
2341,7026000,18810.311
2343,7032000,15881.9037
2345,7038000,19541.1806
2347,7044000,14965.2714
2349,7050000,18786.2985
2351,7056000,16549.3106
2353,7062000,19321.7054
2355,7068000,19467.6354
2357,7074000,17435.1434
2359,7080000,15191.0603
2361,7086000,12512.4422
2363,7092000,21745.4845
2365,7098000,21830.1818
2367,7104000,18593.2181
2369,7110000,19411.723
2371,7116000,19887.4057
2373,7122000,17946.5237
2375,7128000,11228.6707
2377,7134000,21627.9756
2379,7140000,18587.527
2381,7146000,15125.496
2383,7152000,12403.9848
2385,7158000,19213.968
2387,7164000,20451.1635
2389,7170000,14568.6998
2391,7176000,18140.6346
2393,7182000,17571.147
2395,7188000,17362.3845
2397,7194000,13858.885
2399,7200000,19978.4163
2401,7206000,19282.3835
2403,7212000,16696.8712
2405,7218000,21600.3087
2407,7224000,16796.4389
2409,7230000,21312.7666
2411,7236000,17984.7568
2413,7242000,20537.7794
2415,7248000,19918.25
2417,7254000,17611.3007
2419,7260000,13751.8775
2421,7266000,14419.3214
2423,7272000,22017.4716
2425,7278000,10158.5864
2427,7284000,18298.581
2429,7290000,15221.6247
2431,7296000,19889.4731
2433,7302000,19439.7703
2435,7308000,17194.8744
2437,7314000,14048.0939
2439,7320000,13494.9238
2441,7326000,15816.8076
2443,7332000,20381.3917
2445,7338000,21612.2351
2447,7344000,20777.0708
2449,7350000,19501.693
2451,7356000,19406.8264
2453,7362000,17917.7452
2455,7368000,17117.6671
2457,7374000,18260.9774
2459,7380000,16465.0089
2461,7386000,14456.7663
2463,7392000,13109.1324
2465,7398000,20939.052
2467,7404000,15838.1379
2469,7410000,16825.5462
2471,7416000,12869.4178
2473,7422000,17875.869
2475,7428000,11722.3739
2477,7434000,18038.1329
2479,7440000,19588.0548
2481,7446000,18713.9573
2483,7452000,19991.3047
2485,7458000,16922.2426
2487,7464000,20339.2609
2489,7470000,15756.1729
2491,7476000,19621.0392
2493,7482000,17930.8238
2495,7488000,20635.7174
2497,7494000,13655.295
2499,7500000,18204.8804
2501,7506000,18329.7599
2503,7512000,21477.1123
2505,7518000,19634.561
2507,7524000,19565.2959
2509,7530000,17281.2687
2511,7536000,18640.0413
2513,7542000,15767.1781
2515,7548000,14162.4548
2517,7554000,19044.749
2519,7560000,17906.3655
2521,7566000,20619.1237
2523,7572000,16871.7022
2525,7578000,19592.7315
2527,7584000,9606.3529
2529,7590000,18611.2802
2531,7596000,20319.7806
2533,7602000,20754.1846
2535,7608000,19570.3618
2537,7614000,18966.0105
2539,7620000,12642.9265
2541,7626000,18078.2288
2543,7632000,18319.1902
2545,7638000,14071.6989
2547,7644000,18913.1859
2549,7650000,17954.2713
2551,7656000,21502.2648
2553,7662000,14863.9508
2555,7668000,18117.7599
2557,7674000,18052.2979
2559,7680000,19561.3056
2561,7686000,19959.4827
2563,7692000,16905.7466
2565,7698000,19270.4556
2567,7704000,16244.292
2569,7710000,21061.42
2571,7716000,13068.8409
2573,7722000,17885.9396
2575,7728000,17253.264
2577,7734000,19875.6948
2579,7740000,18072.172
2581,7746000,11840.4435
2583,7752000,17014.9795
2585,7758000,17928.4268
2587,7764000,18536.9477
2589,7770000,10961.2168
2591,7776000,20417.4465
2593,7782000,15064.9439
2595,7788000,18971.0022
2597,7794000,21123.0958
2599,7800000,15607.7778
2601,7806000,16596.7321
2603,7812000,24092.0113
2605,7818000,18316.2424
2607,7824000,20843.1012
2609,7830000,20389.0034
2611,7836000,17091.2588
2613,7842000,22160.374
2615,7848000,14058.5265
2617,7854000,17623.9985
2619,7860000,16977.4874
2621,7866000,20279.2987
2623,7872000,17927.916
2625,7878000,18968.4194
2627,7884000,17661.7039
2629,7890000,20750.3171
2631,7896000,18463.9793
2633,7902000,19706.9688
2635,7908000,18963.8643
2637,7914000,15284.2643
2639,7920000,21021.7176
2641,7926000,20465.9113
2643,7932000,19805.1423
2645,7938000,20751.3404
2647,7944000,17304.3805
2649,7950000,15100.7452
2651,7956000,14779.9076
2653,7962000,17626.0197
2655,7968000,23674.819
2657,7974000,6349.5509
2659,7980000,14229.9215
2661,7986000,32699.0705
2663,7992000,22960.7003
2665,7998000,23077.7015
2667,8004000,25926.542
2669,8010000,12194.6173
2671,8016000,9222.1033
2673,8022000,12013.7292
2675,8028000,7953.2078
2677,8034000,11616.1854
2679,8040000,7754.2152
2681,8046000,8891.3493
2683,8052000,8495.0477
2685,8058000,13904.7988
2687,8064000,7946.9421
2689,8070000,11521.3894
2691,8076000,10501.9497
2693,8082000,8739.4851
2695,8088000,11738.7212
2697,8094000,8651.4052
2699,8100000,9538.0691
2701,8106000,9438.6151
2703,8112000,8623.136
2705,8118000,10913.2066
2707,8124000,12571.4214
2709,8130000,14917.7786
2711,8136000,13023.3132
2713,8142000,12290.5015
2715,8148000,8371.1348
2717,8154000,8440.9495
2719,8160000,17541.5958
2721,8166000,12381.4042
2723,8172000,7737.555
2725,8178000,14691.6669
2727,8184000,12155.0291
2729,8190000,17002.6944
2731,8196000,9798.7155
2733,8202000,11433.9901
2735,8208000,8803.2173
2737,8214000,8999.9839
2739,8220000,20698.074
2741,8226000,11532.6051
2743,8232000,12104.5088
2745,8238000,18626.2493
2747,8244000,8938.7996
2749,8250000,18230.8279
2751,8256000,12903.9739
2753,8262000,9377.5842
2755,8268000,8082.7659
2757,8274000,10846.6539
2759,8280000,11605.1067
2761,8286000,13622.9235
2763,8292000,16325.6316
2765,8298000,10797.4415
2767,8304000,13673.6211
2769,8310000,10865.7569
2771,8316000,8431.7465
2773,8322000,11259.2472
2775,8328000,18833.1812
2777,8334000,8048.1895
2779,8340000,13136.2435
2781,8346000,16429.2014
2783,8352000,17394.1442
2785,8358000,8869.7537
2787,8364000,19545.9654
2789,8370000,10860.8356
2791,8376000,12315.8157
2793,8382000,9603.3728
2795,8388000,16406.0891
2797,8394000,17243.4586
2799,8400000,16155.9091
2801,8406000,13442.2908
2803,8412000,11661.4481
2805,8418000,13660.7632
2807,8424000,8809.1983
2809,8430000,12750.5852
2811,8436000,18366.0143
2813,8442000,14093.8609
2815,8448000,12058.4874
2817,8454000,8724.0366
2819,8460000,11315.8011
2821,8466000,11840.141
2823,8472000,12367.3165
2825,8478000,10384.5105
2827,8484000,21167.2245
2829,8490000,12686.4925
2831,8496000,8112.2282
2833,8502000,11467.6636
2835,8508000,11979.9701
2837,8514000,15132.3781
2839,8520000,13651.6183
2841,8526000,15291.4958
2843,8532000,11800.7285
2845,8538000,16272.6475
2847,8544000,10963.97
2849,8550000,12923.7636
2851,8556000,15282.1893
2853,8562000,13779.4516
2855,8568000,10060.4601
2857,8574000,10758.4136
2859,8580000,12888.7734
2861,8586000,10215.6159
2863,8592000,13931.8978
2865,8598000,13812.419
2867,8604000,20432.9188
2869,8610000,11592.6918
2871,8616000,11884.6043
2873,8622000,15198.1765
2875,8628000,11634.1053
2877,8634000,12532.6718
2879,8640000,9839.9174
2881,8646000,9201.1897
2883,8652000,7738.1311
2885,8658000,9594.3188
2887,8664000,13556.0942
2889,8670000,12922.7226
2891,8676000,13727.7938
2893,8682000,10181.3235
2895,8688000,12388.1488
2897,8694000,8946.83
2899,8700000,7011.6713
2901,8706000,20512.7912
2903,8712000,8397.5696
2905,8718000,11674.2494
2907,8724000,15805.7664
2909,8730000,12235.7197
2911,8736000,7927.4097
2913,8742000,7920.8837
2915,8748000,21988.0167
2917,8754000,11311.8012
2919,8760000,10480.2095
2921,8766000,8829.5459
2923,8772000,7603.6189
2925,8778000,14627.2595
2927,8784000,8626.7461
2929,8790000,8980.0335
2931,8796000,8102.8532
2933,8802000,18592.5143
2935,8808000,11980.0202
2937,8814000,13326.8666
2939,8820000,17347.8785
2941,8826000,19894.3574
2943,8832000,9752.086
2945,8838000,11380.214
2947,8844000,10926.9881
2949,8850000,10355.2756
2951,8856000,18033.6266
2953,8862000,9532.679
2955,8868000,11854.7005
2957,8874000,8206.2049
2959,8880000,12386.7562
2961,8886000,14151.3146
2963,8892000,13515.6709
2965,8898000,9635.2216
2967,8904000,8666.3416
2969,8910000,9984.4358
2971,8916000,9730.0785
2973,8922000,7918.6093
2975,8928000,8054.3424
2977,8934000,10688.821
2979,8940000,11541.5835
2981,8946000,9045.0448
2983,8952000,13795.8611
2985,8958000,14302.7252
2987,8964000,9026.6738
2989,8970000,10343.4809
2991,8976000,9713.2787
2993,8982000,12828.9449
2995,8988000,11248.9777
2997,8994000,7757.246
2999,9000000,22764.6862
3001,9006000,9633.0807
3003,9012000,7166.5349
3005,9018000,14128.9672
3007,9024000,8734.047
3009,9030000,8995.8578
3011,9036000,12512.607
3013,9042000,9952.7802
3015,9048000,9252.7772
3017,9054000,9122.6338
3019,9060000,8077.3254
3021,9066000,9958.8643
3023,9072000,19990.5978
3025,9078000,13902.4549
3027,9084000,14631.9697
3029,9090000,9668.757
3031,9096000,21171.4339
3033,9102000,10431.6075
3035,9108000,7720.258
3037,9114000,7421.9457
3039,9120000,17461.7525
3041,9126000,7725.795
3043,9132000,9700.4119
3045,9138000,18243.6308
3047,9144000,10829.0375
3049,9150000,8426.8303
3051,9156000,10493.5806
3053,9162000,16274.1474
3055,9168000,15871.0903
3057,9174000,14431.8676
3059,9180000,10703.6133
3061,9186000,10867.2646
3063,9192000,10464.0082
3065,9198000,11237.2727
3067,9204000,7961.9074
3069,9210000,18932.5102
3071,9216000,10185.7641
3073,9222000,11042.8318
3075,9228000,10045.0186
3077,9234000,9464.3628
3079,9240000,19304.5453
3081,9246000,8325.3566
3083,9252000,14369.1333
3085,9258000,9594.7517
3087,9264000,8716.2394
3089,9270000,8400.5829
3091,9276000,12790.3434
3093,9282000,8654.6556
3095,9288000,13540.2555
3097,9294000,8334.9858
3099,9300000,9346.9537
3101,9306000,8726.8838
3103,9312000,16413.8918
3105,9318000,15262.6515
3107,9324000,13808.0852
3109,9330000,14527.8049
3111,9336000,10380.0144
3113,9342000,10353.8506
3115,9348000,8539.2832
3117,9354000,15217.7644
3119,9360000,15316.6086
3121,9366000,14245.5226
3123,9372000,9845.7496
3125,9378000,13603.5124
3127,9384000,8851.6445
3129,9390000,15550.0847
3131,9396000,7686.4577
3133,9402000,12123.411
3135,9408000,13638.5004
3137,9414000,9257.6701
3139,9420000,9640.1163
3141,9426000,8328.1362
3143,9432000,11259.2378
3145,9438000,10196.9388
3147,9444000,9658.8579
3149,9450000,7742.5025
3151,9456000,9385.3697
3153,9462000,8366.8198
3155,9468000,7615.7419
3157,9474000,7832.7318
3159,9480000,15202.4576
3161,9486000,8490.5672
3163,9492000,8374.3497
3165,9498000,7717.5247
3167,9504000,9062.2952
3169,9510000,8148.3991
3171,9516000,8840.3356
3173,9522000,18378.9054
3175,9528000,14196.1772
3177,9534000,11700.2207
3179,9540000,11003.9475
3181,9546000,7478.9815
3183,9552000,8718.4651
3185,9558000,8312.9106
3187,9564000,10313.477
3189,9570000,9068.1403
3191,9576000,9112.6036
3193,9582000,9243.1415
3195,9588000,14312.8083
3197,9594000,13229.1303
3199,9600000,9784.7535
3201,9606000,8122.9839
3203,9612000,7850.0918
3205,9618000,8612.4478
3207,9624000,9849.5646
3209,9630000,20865.8605
3211,9636000,9376.0137
3213,9642000,16015.6035
3215,9648000,8241.2013
3217,9654000,8137.2477
3219,9660000,10050.2333
3221,9666000,8358.4738
3223,9672000,12925.7294
3225,9678000,8683.7217
3227,9684000,8517.6583
3229,9690000,8089.5117
3231,9696000,10271.9015
3233,9702000,19409.6021
3235,9708000,10420.9429
3237,9714000,18107.9142
3239,9720000,8893.2937
3241,9726000,11945.8232
3243,9732000,16632.5645
3245,9738000,15407.6286
3247,9744000,11492.1919
3249,9750000,20065.123
3251,9756000,24542.2086
3253,9762000,14869.1874
3255,9768000,13132.4179
3257,9774000,11326.1766
3259,9780000,16871.6364
3261,9786000,17944.3682
3263,9792000,14009.4626
3265,9798000,12147.9672
3267,9804000,10468.1215
3269,9810000,13324.6573
3271,9816000,15779.1599
3273,9822000,11534.7034
3275,9828000,8116.4874
3277,9834000,12170.9494
3279,9840000,12542.0376
3281,9846000,14976.0432
3283,9852000,12292.2449
3285,9858000,16510.1553
3287,9864000,22561.8866
3289,9870000,11698.868
3291,9876000,15495.7338
3293,9882000,10579.5148
3295,9888000,12052.6544
3297,9894000,11876.9772
3299,9900000,9280.223
3301,9906000,8687.9296
3303,9912000,16109.0985
3305,9918000,11501.4901
3307,9924000,15349.966
3309,9930000,12034.5839
3311,9936000,15334.3213
3313,9942000,8693.7318
3315,9948000,14191.4533
3317,9954000,14021.387
3319,9960000,20318.2488
3321,9966000,25077.2143
3323,9972000,10658.1463
3325,9978000,17740.2951
3327,9984000,10744.3294
3329,9990000,15180.9229
3331,9996000,13952.9977
3333,10002000,11947.7114
3335,10008000,9316.6389
3337,10014000,10412.2169
3339,10020000,14868.194
3341,10026000,11841.4201
3343,10032000,21754.7537
3345,10038000,20805.249
3347,10044000,14268.3834
3349,10050000,22663.5492
3351,10056000,19881.412
3353,10062000,15850.0974
3355,10068000,16813.7488
3357,10074000,13627.1071
3359,10080000,8371.2508
3361,10086000,10832.6259
3363,10092000,9525.3926
3365,10098000,8903.7315
3367,10104000,17555.9236
3369,10110000,15944.9547
3371,10116000,14197.5989
3373,10122000,11595.3395
3375,10128000,10972.1605
3377,10134000,10210.7483
3379,10140000,11910.6199
3381,10146000,13889.4456
3383,10152000,16344.0042
3385,10158000,13148.1206
3387,10164000,17044.0075
3389,10170000,11364.1716
3391,10176000,15404.4605
3393,10182000,9577.9006
3395,10188000,9263.8106
3397,10194000,10270.1766
3399,10200000,14219.0276
3401,10206000,16233.7299
3403,10212000,11565.3394
3405,10218000,16567.1371
3407,10224000,14190.2005
3409,10230000,14696.7018
3411,10236000,19583.5879
3413,10242000,18713.4991
3415,10248000,8686.5617
3417,10254000,8864.6713
3419,10260000,22347.3778
3421,10266000,13394.1362
3423,10272000,8579.1488
3425,10278000,9229.8957
3427,10284000,13307.9829
3429,10290000,15296.3689
3431,10296000,12802.8859
3433,10302000,9350.3595
3435,10308000,17310.0957
3437,10314000,8544.5231
3439,10320000,16158.5998
3441,10326000,13437.6321
3443,10332000,8786.5373
3445,10338000,9043.3016
3447,10344000,9224.5932
3449,10350000,21613.9534
3451,10356000,8178.0911
3453,10362000,10700.0942
3455,10368000,15298.7346
3457,10374000,12923.3889
3459,10380000,11691.8458
3461,10386000,21774.3603
3463,10392000,8638.4337
3465,10398000,16487.4493
3467,10404000,20197.0735
3469,10410000,18595.762
3471,10416000,16999.5399
3473,10422000,11840.9654
3475,10428000,9646.9719
3477,10434000,16471.1586
3479,10440000,13481.169
3481,10446000,15839.4038
3483,10452000,12083.8654
3485,10458000,10659.0228
3487,10464000,10548.4179
3489,10470000,11882.4697
3491,10476000,18135.9527
3493,10482000,13649.1546
3495,10488000,15408.7937
3497,10494000,23213.9474
3499,10500000,22569.8745
3501,10506000,36537.8431
3503,10512000,-20806.8297
3505,10518000,31591.6664
3507,10524000,38301.2916
3509,10530000,15370.5001
3511,10536000,2151.7893
3513,10542000,-1703.2333
3515,10548000,-25319.4924
3517,10554000,-3099.4297
3519,10560000,-15270.4081
3521,10566000,-25584.6238
3523,10572000,-18997.4077
3525,10578000,-10952.5426
3527,10584000,-29369.8823
3529,10590000,2265.6728
3531,10596000,-12492.743
3533,10602000,-24405.2744
3535,10608000,-3759.7602
3537,10614000,-25416.8261
3539,10620000,-26487.6008
3541,10626000,-26770.0803
3543,10632000,-24457.8363
3545,10638000,-27090.3056
3547,10644000,-35526.8235
3549,10650000,-20806.5655
3551,10656000,-33263.495
3553,10662000,-34554.3045
3555,10668000,-19826.8949
3557,10674000,-4486.2366
3559,10680000,-18265.3528
3561,10686000,-16230.1208
3563,10692000,-25839.6946
3565,10698000,-16036.1074
3567,10704000,-17644.7153
3569,10710000,-25852.3247
3571,10716000,-18085.0658
3573,10722000,-18585.4605
3575,10728000,-4811.4452
3577,10734000,-866.0168
3579,10740000,1736.8103
3581,10746000,20327.1152
3583,10752000,27538.7484
3585,10758000,30021.8079
3587,10764000,716.7125
3589,10770000,18902.774
3591,10776000,907.9072
3593,10782000,7536.9895
3595,10788000,-6378.0688
3597,10794000,13613.0327
3599,10800000,-11652.5367
3601,10806000,-4939.104
3603,10812000,18987.6979
3605,10818000,-3949.8482
3607,10824000,-6642.5355
3609,10830000,5215.0159
3611,10836000,-4150.7067
3613,10842000,-5487.8692
3615,10848000,37538.8482
3617,10854000,7131.422
3619,10860000,6936.4619
3621,10866000,15322.0354
3623,10872000,4850.4835
3625,10878000,20283.228
3627,10884000,11583.2985
3629,10890000,20410.8321
3631,10896000,16842.3401
3633,10902000,10291.6265
3635,10908000,31116.1071
3637,10914000,9378.9237
3639,10920000,18967.5203
3641,10926000,4677.6212
3643,10932000,14058.8511
3645,10938000,-11974.5592
3647,10944000,-11837.4223
3649,10950000,19286.9425
3651,10956000,15096.0038
3653,10962000,898.4499
3655,10968000,24560.3355
3657,10974000,12837.7701
3659,10980000,5830.2552
3661,10986000,6308.9263
3663,10992000,13860.4537
3665,10998000,13336.6732
3667,11004000,19275.976
3669,11010000,-10998.2293
3671,11016000,26698.9274
3673,11022000,28199.0423
3675,11028000,21749.7728
3677,11034000,-12188.2762
3679,11040000,-31808.1432
3681,11046000,-23575.4398
3683,11052000,-2286.4782
3685,11058000,-28030.1851
3687,11064000,-13596.7616
3689,11070000,-11354.5002
3691,11076000,-21979.2752
3693,11082000,-23532.6461
3695,11088000,-21004.9721
3697,11094000,-20738.5901
3699,11100000,-2716.9015
3701,11106000,6260.4389
3703,11112000,-5006.2889
3705,11118000,-8025.5268
3707,11124000,7792.0622
3709,11130000,4365.2403
3711,11136000,13597.6271
3713,11142000,14572.4312
3715,11148000,-2881.0303
3717,11154000,7373.9879
3719,11160000,9299.6416
3721,11166000,-2708.9807
3723,11172000,6032.3791
3725,11178000,10115.418
3727,11184000,4907.107
3729,11190000,14807.1348
3731,11196000,-20.7192
3733,11202000,11170.5752
3735,11208000,6868.9333
3737,11214000,3836.6633
3739,11220000,9814.1292
3741,11226000,-2965.5591
3743,11232000,11009.5667
3745,11238000,1257.4166
3747,11244000,-5302.133
3749,11250000,-8833.91
3751,11256000,-4941.0785
3753,11262000,13035.1318
3755,11268000,-6137.2896
3757,11274000,8651.7781
3759,11280000,7858.3999
3761,11286000,13149.1031
3763,11292000,-5861.7535
3765,11298000,10791.2798
3767,11304000,9753.9723
3769,11310000,13487.6174
3771,11316000,-2942.6451
3773,11322000,-5941.4726
3775,11328000,1974.4476
3777,11334000,-5988.9682
3779,11340000,10498.7409
3781,11346000,2187.2177
3783,11352000,-9110.2636
3785,11358000,-1460.8329
3787,11364000,4515.032
3789,11370000,-4177.759
3791,11376000,-7672.5851
3793,11382000,-3232.8287
3795,11388000,-2028.6951
3797,11394000,-4375.3737
3799,11400000,-948.1013
3801,11406000,6220.1897
3803,11412000,2956.4631
3805,11418000,15079.4635
3807,11424000,-1155.772
3809,11430000,-12014.3137
3811,11436000,7240.0919
3813,11442000,18014.0807
3815,11448000,12293.3976
3817,11454000,-5813.7956
3819,11460000,6114.8358
3821,11466000,-1897.5808
3823,11472000,5698.5872
3825,11478000,-14577.1689
3827,11484000,3651.3766
3829,11490000,13493.6334
3831,11496000,1946.1422
3833,11502000,1650.5089
3835,11508000,8603.764
3837,11514000,-7349.3566
3839,11520000,3966.5528
3841,11526000,10626.2356
3843,11532000,10691.8154
3845,11538000,5657.814
3847,11544000,2980.072
3849,11550000,14113.1661
3851,11556000,-1187.8907
3853,11562000,1297.1515
3855,11568000,15066.2108
3857,11574000,9969.2253
3859,11580000,16450.273
3861,11586000,5143.2778
3863,11592000,5708.7181
3865,11598000,6644.5384
3867,11604000,9745.4678
3869,11610000,12573.0218
3871,11616000,2147.3939
3873,11622000,9812.9716
3875,11628000,14651.6098
3877,11634000,5789.1574
3879,11640000,10192.4044
3881,11646000,11336.175
3883,11652000,2037.2208
3885,11658000,6616.8704
3887,11664000,13352.8134
3889,11670000,12045.8059
3891,11676000,-1971.3085
3893,11682000,9809.2481
3895,11688000,8510.7197
3897,11694000,17939.2434
3899,11700000,17296.0414
3901,11706000,16947.0791
3903,11712000,6673.0672
3905,11718000,6979.0151
3907,11724000,7706.4167
3909,11730000,1886.94
3911,11736000,11116.6712
3913,11742000,5222.546
3915,11748000,8883.0715
3917,11754000,8670.5056
3919,11760000,5420.9098
3921,11766000,9298.5085
3923,11772000,7730.4468
3925,11778000,9452.676
3927,11784000,7752.592
3929,11790000,10083.3173
3931,11796000,5509.2514
3933,11802000,12048.5615
3935,11808000,10572.2152
3937,11814000,9104.2305
3939,11820000,12262.3045
3941,11826000,10715.5405
3943,11832000,15642.4127
3945,11838000,9888.2695
3947,11844000,8206.9947
3949,11850000,10053.3238
3951,11856000,9399.7877
3953,11862000,9821.4713
3955,11868000,10558.5649
3957,11874000,18726.5399
3959,11880000,17051.3327
3961,11886000,5518.9839
3963,11892000,13800.9113
3965,11898000,10107.7172
3967,11904000,3217.2697
3969,11910000,8244.6013
3971,11916000,6372.9494
3973,11922000,11601.1045
3975,11928000,12663.4675
3977,11934000,12402.5098
3979,11940000,9468.1826
3981,11946000,12404.7396
3983,11952000,4159.1007
3985,11958000,12751.0776
3987,11964000,12112.5158
3989,11970000,883.7848
3991,11976000,9838.977
3993,11982000,2334.4336
3995,11988000,8396.4288
3997,11994000,8731.5262
3999,12000000,16089.8688
4001,12006000,19124.6067
4003,12012000,19155.6776
4005,12018000,1065.7188
4007,12024000,6705.0955
4009,12030000,8856.0157
4011,12036000,9591.0322
4013,12042000,8473.8533
4015,12048000,12726.4338
4017,12054000,4925.009
4019,12060000,16776.52
4021,12066000,5586.813
4023,12072000,7058.9898
4025,12078000,9784.2734
4027,12084000,7255.6886
4029,12090000,5410.906
4031,12096000,5187.0757
4033,12102000,12698.306
4035,12108000,12149.1804
4037,12114000,16604.1316
4039,12120000,12651.2752
4041,12126000,13053.6339
4043,12132000,11250.5905
4045,12138000,6111.9781
4047,12144000,11792.1938
4049,12150000,11787.0596
4051,12156000,10503.447
4053,12162000,8717.549
4055,12168000,11847.1121
4057,12174000,6734.9193
4059,12180000,11351.0312
4061,12186000,12919.0679
4063,12192000,11305.3868
4065,12198000,6129.8469
4067,12204000,11165.9959
4069,12210000,10915.6201
4071,12216000,13480.3415
4073,12222000,3304.748
4075,12228000,8273.0725
4077,12234000,11423.5383
4079,12240000,12978.742
4081,12246000,11997.6837
4083,12252000,9850.7529
4085,12258000,13265.1443
4087,12264000,6632.8239
4089,12270000,11210.7948
4091,12276000,18621.5397
4093,12282000,11101.744
4095,12288000,2739.1604
4097,12294000,6376.9144
4099,12300000,10223.7481
4101,12306000,8695.1759
4103,12312000,7929.1204
4105,12318000,10774.0658
4107,12324000,13982.4195
4109,12330000,7954.2806
4111,12336000,6770.1557
4113,12342000,7653.741
4115,12348000,7135.4213
4117,12354000,10513.61
4119,12360000,-94.2935
4121,12366000,8741.8343
4123,12372000,8851.3477
4125,12378000,7008.334
4127,12384000,13482.3422
4129,12390000,10239.9966
4131,12396000,-324.3299
4133,12402000,7357.5867
4135,12408000,9167.7764
4137,12414000,9170.5534
4139,12420000,7369.0538
4141,12426000,11941.4357
4143,12432000,6091.3467
4145,12438000,11937.7215
4147,12444000,10550.6737
4149,12450000,11659.4613
4151,12456000,7325.9253
4153,12462000,8682.1519
4155,12468000,11922.768
4157,12474000,8225.7443
4159,12480000,8135.478
4161,12486000,10631.2423
4163,12492000,12080.3505
4165,12498000,12215.3146
4167,12504000,1953.0956
4169,12510000,10184.9692
4171,12516000,11011.0731
4173,12522000,9196.4316
4175,12528000,4838.7885
4177,12534000,7724.931
4179,12540000,9016.93
4181,12546000,313.9144
4183,12552000,8883.3993
4185,12558000,10810.6454
4187,12564000,6309.3381
4189,12570000,7921.7085
4191,12576000,12862.1094
4193,12582000,16648.3257
4195,12588000,9716.0816
4197,12594000,-1222.7995
4199,12600000,11704.9987
4201,12606000,9973.6199
4203,12612000,9640.32
4205,12618000,8763.2042
4207,12624000,1910.8303
4209,12630000,9967.6103
4211,12636000,5733.7288
4213,12642000,6403.1421
4215,12648000,8887.0549
4217,12654000,5076.5439
4219,12660000,10319.2101
4221,12666000,7685.0927
4223,12672000,11426.479
4225,12678000,677.4651
4227,12684000,9293.0703
4229,12690000,11801.4464
4231,12696000,4053.8083
4233,12702000,6705.2805
4235,12708000,11946.1152
4237,12714000,11664.3169
4239,12720000,11057.9208
4241,12726000,10804.7973
4243,12732000,11680.0401
4245,12738000,12555.3471
4247,12744000,7674.4954
4249,12750000,8533.9654
4251,12756000,5681.083
4253,12762000,10629.4609
4255,12768000,9079.8021
4257,12774000,10171.9335
4259,12780000,7690.3773
4261,12786000,8091.5657
4263,12792000,10033.1457
4265,12798000,11970.0086
4267,12804000,12985.1566
4269,12810000,12394.3982
4271,12816000,-763.7235
4273,12822000,8533.1174
4275,12828000,9264.9214
4277,12834000,5002.4755
4279,12840000,6675.09
4281,12846000,10579.0735
4283,12852000,11582.635
4285,12858000,9158.6473
4287,12864000,6071.5154
4289,12870000,11568.8405
4291,12876000,7905.0907
4293,12882000,8062.9479
4295,12888000,11632.6006
4297,12894000,8356.9494
4299,12900000,8101.4893
4301,12906000,10598.6412
4303,12912000,9279.6878
4305,12918000,13348.6716
4307,12924000,4099.9508
4309,12930000,-8009.5534
4311,12936000,13454.9056
4313,12942000,13550.5287
4315,12948000,9432.2002
4317,12954000,22024.243
4319,12960000,9129.2345
4321,12966000,4289.1081
4323,12972000,10309.3883
4325,12978000,7100.7153
4327,12984000,9259.5646
4329,12990000,3065.1405
4331,12996000,17510.9372
4333,13002000,12115.7395
4335,13008000,9535.5856
4337,13014000,10428.9783
4339,13020000,9571.3214
4341,13026000,6931.8729
4343,13032000,-257.2388
4345,13038000,12558.253
4347,13044000,7298.7039
4349,13050000,5753.7472
4351,13056000,14868.6055
4353,13062000,3761.6046
4355,13068000,7883.9081
4357,13074000,12547.44
4359,13080000,9723.9566
4361,13086000,20528.13
4363,13092000,7935.0517
4365,13098000,9183.4379
4367,13104000,11267.4554
4369,13110000,10794.92
4371,13116000,8669.614
4373,13122000,9438.7152
4375,13128000,11696.7636
4377,13134000,4080.1358
4379,13140000,12441.9062
4381,13146000,11645.7649
4383,13152000,10369.8252
4385,13158000,8109.6646
4387,13164000,7566.2582
4389,13170000,11468.6066
4391,13176000,9005.9629
4393,13182000,7993.2269
4395,13188000,13989.0743
4397,13194000,8189.9622
4399,13200000,8035.4332
4401,13206000,8111.5208
4403,13212000,6749.8056
4405,13218000,7075.612
4407,13224000,9827.3879
4409,13230000,9841.9447
4411,13236000,10340.4855
4413,13242000,11080.9353
4415,13248000,12511.0214
4417,13254000,6001.7401
4419,13260000,6599.1007
4421,13266000,8827.5113
4423,13272000,9584.7671
4425,13278000,9445.0132
