episode,timestep,reward
999,200000,-826.5079
1009,202000,-845.3558
1019,204000,-807.8803
1029,206000,-836.7027
1039,208000,-756.0143
1049,210000,-728.1412
1059,212000,-721.0523
1069,214000,-785.3974
1079,216000,-768.6288
1089,218000,-775.4964
1099,220000,-834.7562
1109,222000,-718.7127
1119,224000,-769.1227
1129,226000,-716.7186
1139,228000,-760.4683
1149,230000,-734.6448
1159,232000,-727.5178
1169,234000,-753.2588
1179,236000,-726.567
1189,238000,-739.5809
1199,240000,-748.0016
1209,242000,-795.9035
1219,244000,-712.6827
1229,246000,-738.6793
1239,248000,-754.969
1249,250000,-700.6797
1259,252000,-828.7734
1269,254000,-689.3913
1279,256000,-754.6789
1289,258000,-698.3417
1299,260000,-671.2342
1309,262000,-744.4855
1319,264000,-723.1137
1329,266000,-736.5198
1339,268000,-752.1067
1349,270000,-764.1819
1359,272000,-744.0964
1369,274000,-684.4159
1379,276000,-741.9891
1389,278000,-711.1447
1399,280000,-706.5914
1409,282000,-713.3904
1419,284000,-722.5293
1429,286000,-756.4747
1439,288000,-679.5236
1449,290000,-739.9593
1459,292000,-692.1142
1469,294000,-699.4675
1479,296000,-645.4685
1489,298000,-738.5391
1499,300000,-687.3132
1509,302000,-684.1699
1519,304000,-744.8499
1529,306000,-684.9896
1539,308000,-694.4299
1549,310000,-737.9644
1559,312000,-641.6114
1569,314000,-611.3428
1579,316000,-658.1311
1589,318000,-725.4836
1599,320000,-660.2755
1609,322000,-712.5353
1619,324000,-679.4884
1629,326000,-697.9991
1639,328000,-635.4621
1649,330000,-730.4604
1659,332000,-587.275
1669,334000,-559.9551
1679,336000,-558.2601
1689,338000,-615.2764
1699,340000,-581.8747
1709,342000,-578.8206
1719,344000,-613.4832
1729,346000,-542.7393
1739,348000,-570.371
1749,350000,-475.9885
1759,352000,-510.7892
1769,354000,-351.2776
1779,356000,-332.6794
1789,358000,-261.2255
1799,360000,-369.5587
1809,362000,-329.2491
1819,364000,-273.2794
1829,366000,-429.4294
1839,368000,-248.3734
1849,370000,-299.6211
1859,372000,-329.3532
1869,374000,-348.8402
1879,376000,-371.7204
1889,378000,-265.9941
1899,380000,-194.8226
1909,382000,-249.2591
1919,384000,-282.9567
1929,386000,-216.9706
1939,388000,-294.0784
1949,390000,-256.9649
1959,392000,-341.8064
1969,394000,-268.9461
1979,396000,-315.9479
1989,398000,-170.9065
1999,400000,-213.9148
2009,402000,-245.0637
2019,404000,-389.7504
2029,406000,-269.1985
2039,408000,-342.4366
2049,410000,-273.0605
2059,412000,-330.9689
2069,414000,-184.9047
2079,416000,-289.2061
2089,418000,-237.1882
2099,420000,-256.2979
2109,422000,-310.5112
2119,424000,-207.6588
2129,426000,-310.7215
2139,428000,-231.3991
2149,430000,-355.6512
2159,432000,-300.2254
2169,434000,-363.8977
2179,436000,-227.7408
2189,438000,-318.008
2199,440000,-287.2832
2209,442000,-208.0808
2219,444000,-307.6201
2229,446000,-279.1561
2239,448000,-314.9529
2249,450000,-240.7911
2259,452000,-216.9232
2269,454000,-255.2548
2279,456000,-306.6973
2289,458000,-194.4707
2299,460000,-317.2331
2309,462000,-259.9557
2319,464000,-270.9342
2329,466000,-204.4066
2339,468000,-270.3046
2349,470000,-241.5982
2359,472000,-350.9753
2369,474000,-373.9911
2379,476000,-203.964
2389,478000,-247.8662
2399,480000,-183.4557
2409,482000,-243.7136
2419,484000,-250.7774
2429,486000,-249.5298
2439,488000,-308.3901
2449,490000,-371.6358
2459,492000,-254.1815
2469,494000,-254.8096
2479,496000,-257.1744
2489,498000,-208.1137
2499,500000,-253.9739
2509,502000,-253.4072
2519,504000,-218.1041
2529,506000,-258.3635
2539,508000,-284.6211
2549,510000,-319.2683
2559,512000,-171.0205
2569,514000,-170.5256
2579,516000,-196.5681
2589,518000,-290.0906
2599,520000,-307.2944
2609,522000,-254.0451
2619,524000,-178.1247
2629,526000,-282.5432
2639,528000,-290.8053
2649,530000,-259.1021
2659,532000,-241.0837
2669,534000,-318.9817
2679,536000,-217.2248
2689,538000,-279.4143
2699,540000,-231.2563
2709,542000,-267.6287
2719,544000,-212.0415
2729,546000,-292.3763
2739,548000,-170.958
2749,550000,-195.5774
2759,552000,-233.0534
2769,554000,-322.4501
2779,556000,-356.5024
2789,558000,-188.4537
2799,560000,-206.6688
2809,562000,-257.907
2819,564000,-358.7832
2829,566000,-343.8848
2839,568000,-246.026
2849,570000,-275.0992
2859,572000,-292.8107
2869,574000,-268.2336
2879,576000,-282.1483
2889,578000,-323.2393
2899,580000,-296.2367
2909,582000,-288.4328
2919,584000,-183.7787
2929,586000,-308.1509
2939,588000,-267.5081
2949,590000,-221.1621
2959,592000,-316.4544
2969,594000,-256.6217
2979,596000,-212.5825
2989,598000,-171.7354
2999,600000,-244.9503
3009,602000,-317.8327
3019,604000,-302.7626
3029,606000,-146.2154
3039,608000,-286.6991
3049,610000,-341.9268
3059,612000,-220.2147
3069,614000,-241.2946
3079,616000,-264.8614
3089,618000,-292.7484
3099,620000,-294.5228
3109,622000,-201.9945
3119,624000,-299.611
3129,626000,-184.1799
3139,628000,-193.9476
3149,630000,-222.1466
3159,632000,-134.4322
3169,634000,-196.5602
3179,636000,-198.4057
3189,638000,-219.7494
3199,640000,-291.5121
3209,642000,-193.3926
3219,644000,-259.9063
3229,646000,-290.339
3239,648000,-235.0792
3249,650000,-295.8092
3259,652000,-266.7762
3269,654000,-373.2288
3279,656000,-289.7458
3289,658000,-270.5692
3299,660000,-246.4708
3309,662000,-259.1519
3319,664000,-387.9574
3329,666000,-212.9626
3339,668000,-270.7214
3349,670000,-294.1689
3359,672000,-148.5233
3369,674000,-386.3608
3379,676000,-183.715
3389,678000,-231.6925
3399,680000,-242.1864
3409,682000,-243.459
3419,684000,-317.5717
3429,686000,-196.7416
3439,688000,-207.1393
3449,690000,-311.5183
3459,692000,-224.6565
3469,694000,-228.3968
3479,696000,-259.9583
3489,698000,-362.1806
3499,700000,-241.1362
3509,702000,-270.0107
3519,704000,-227.6436
3529,706000,-242.4394
3539,708000,-250.4314
3549,710000,-158.1743
3559,712000,-242.238
3569,714000,-268.7934
3579,716000,-247.5075
3589,718000,-252.3362
3599,720000,-275.5039
3609,722000,-232.0714
3619,724000,-322.4338
3629,726000,-232.5486
3639,728000,-303.538
3649,730000,-122.0415
3659,732000,-298.0046
3669,734000,-257.5111
3679,736000,-182.8133
3689,738000,-207.0188
3699,740000,-195.0402
3709,742000,-251.9463
3719,744000,-240.4507
3729,746000,-219.4274
3739,748000,-306.0216
3749,750000,-384.0581
3759,752000,-274.9801
3769,754000,-215.0963
3779,756000,-209.3291
3789,758000,-257.3528
3799,760000,-315.0994
3809,762000,-287.0014
3819,764000,-260.9205
3829,766000,-217.2152
3839,768000,-291.8917
3849,770000,-242.8848
3859,772000,-280.8923
3869,774000,-274.0645
3879,776000,-147.0478
3889,778000,-243.6254
3899,780000,-217.441
3909,782000,-180.5178
3919,784000,-367.5154
3929,786000,-194.2014
3939,788000,-217.8299
3949,790000,-267.5079
3959,792000,-269.9843
3969,794000,-307.8379
3979,796000,-288.7087
3989,798000,-331.3072
3999,800000,-283.8913
4009,802000,-207.1155
4019,804000,-239.7729
4029,806000,-355.0582
4039,808000,-341.5034
4049,810000,-311.0522
4059,812000,-229.9654
4069,814000,-271.7273
4079,816000,-219.3519
4089,818000,-158.9556
4099,820000,-157.9839
4109,822000,-186.4462
4119,824000,-320.0337
4129,826000,-246.8413
4139,828000,-157.8894
4149,830000,-252.7414
4159,832000,-277.5667
4169,834000,-227.7842
4179,836000,-209.363
4189,838000,-341.8234
4199,840000,-240.8561
4209,842000,-284.2847
4219,844000,-264.5327
4229,846000,-346.8625
4239,848000,-262.7163
4249,850000,-204.6715
4259,852000,-181.8158
4269,854000,-283.2362
4279,856000,-279.0116
4289,858000,-196.8905
4299,860000,-232.3671
4309,862000,-204.1275
4319,864000,-170.3238
4329,866000,-264.0308
4339,868000,-169.9143
4349,870000,-281.1738
4359,872000,-173.4855
4369,874000,-319.8162
4379,876000,-267.1382
4389,878000,-203.4014
4399,880000,-269.7663
4409,882000,-281.1893
4419,884000,-278.5455
4429,886000,-228.7023
4439,888000,-217.2013
4449,890000,-327.1918
4459,892000,-277.0682
4469,894000,-266.0159
4479,896000,-318.5357
4489,898000,-212.1201
4499,900000,-171.7575
4509,902000,-252.5087
4519,904000,-193.2478
4529,906000,-220.6629
4539,908000,-243.6019
4549,910000,-338.1425
4559,912000,-239.6988
4569,914000,-379.3231
4579,916000,-203.5725
4589,918000,-303.6243
4599,920000,-181.0239
4609,922000,-222.2324
4619,924000,-171.6454
4629,926000,-290.4101
4639,928000,-246.5587
4649,930000,-192.6595
4659,932000,-341.6904
4669,934000,-181.9568
4679,936000,-218.0001
4689,938000,-285.4155
4699,940000,-138.4054
4709,942000,-204.7717
4719,944000,-287.2435
4729,946000,-210.7973
4739,948000,-322.5368
4749,950000,-187.1441
4759,952000,-331.1861
4769,954000,-243.2196
4779,956000,-292.2319
4789,958000,-280.7424
4799,960000,-278.8767
4809,962000,-133.1375
4819,964000,-243.8584
4829,966000,-228.399
4839,968000,-309.8677
4849,970000,-270.1408
4859,972000,-227.6217
4869,974000,-323.796
4879,976000,-230.2733
4889,978000,-216.216
4899,980000,-333.9064
4909,982000,-202.9854
4919,984000,-241.9635
4929,986000,-326.2913
4939,988000,-283.0857
4949,990000,-219.0254
4959,992000,-317.904
4969,994000,-313.5765
4979,996000,-244.1391
4989,998000,-238.5668
4999,1000000,-268.0544
5009,1002000,-266.6891
5019,1004000,-135.0346
5029,1006000,-160.987
5039,1008000,-306.1007
5049,1010000,-264.9076
5059,1012000,-222.3405
5069,1014000,-156.3022
5079,1016000,-214.5117
5089,1018000,-159.3819
5099,1020000,-229.0262
5109,1022000,-244.9241
5119,1024000,-245.6479
5129,1026000,-329.4674
5139,1028000,-232.4746
5149,1030000,-201.8009
5159,1032000,-266.5658
5169,1034000,-289.5672
5179,1036000,-298.8464
5189,1038000,-159.1538
5199,1040000,-377.0057
5209,1042000,-223.9425
5219,1044000,-364.68
5229,1046000,-214.8057
5239,1048000,-257.2826
5249,1050000,-229.216
5259,1052000,-235.596
5269,1054000,-169.2337
5279,1056000,-179.6439
5289,1058000,-161.0444
5299,1060000,-216.8834
5309,1062000,-304.2539
5319,1064000,-218.9797
5329,1066000,-370.0468
5339,1068000,-209.7113
5349,1070000,-258.4543
5359,1072000,-218.8645
5369,1074000,-219.7199
5379,1076000,-248.6574
5389,1078000,-240.5563
5399,1080000,-146.5312
5409,1082000,-205.3405
5419,1084000,-309.5824
5429,1086000,-139.6085
5439,1088000,-295.4531
5449,1090000,-247.136
5459,1092000,-134.1061
5469,1094000,-195.1884
5479,1096000,-262.9974
5489,1098000,-264.1136
5499,1100000,-222.1195
5509,1102000,-232.1336
5519,1104000,-331.9716
5529,1106000,-157.7458
5539,1108000,-293.3168
5549,1110000,-194.1492
5559,1112000,-279.0929
5569,1114000,-270.7302
5579,1116000,-216.5996
5589,1118000,-180.8954
5599,1120000,-286.2153
5609,1122000,-222.0469
5619,1124000,-213.5864
5629,1126000,-324.0752
5639,1128000,-193.0935
5649,1130000,-170.3481
5659,1132000,-146.79
5669,1134000,-183.6533
5679,1136000,-324.0479
5689,1138000,-245.3733
5699,1140000,-168.0783
5709,1142000,-349.9884
5719,1144000,-281.4144
5729,1146000,-231.3039
5739,1148000,-205.8935
5749,1150000,-185.0056
5759,1152000,-216.0921
5769,1154000,-240.9649
5779,1156000,-212.5767
5789,1158000,-194.5625
5799,1160000,-148.1884
5809,1162000,-268.5459
5819,1164000,-231.2128
5829,1166000,-251.7908
5839,1168000,-344.5993
5849,1170000,-244.4857
5859,1172000,-271.6153
5869,1174000,-157.392
5879,1176000,-234.6208
5889,1178000,-263.785
5899,1180000,-169.5821
5909,1182000,-244.0028
5919,1184000,-275.3971
5929,1186000,-315.7729
5939,1188000,-287.2147
5949,1190000,-206.6627
5959,1192000,-219.3877
5969,1194000,-292.9239
5979,1196000,-259.0627
5989,1198000,-228.0565
5999,1200000,-218.1144
6009,1202000,-251.1724
6019,1204000,-219.3882
6029,1206000,-183.3281
6039,1208000,-217.1119
6049,1210000,-192.2897
6059,1212000,-232.0946
6069,1214000,-258.2372
6079,1216000,-246.4444
6089,1218000,-193.9578
6099,1220000,-276.623
6109,1222000,-220.3951
6119,1224000,-270.0132
6129,1226000,-315.3668
6139,1228000,-279.3999
6149,1230000,-340.754
6159,1232000,-220.6111
6169,1234000,-357.385
6179,1236000,-335.5761
6189,1238000,-355.6132
6199,1240000,-134.4121
6209,1242000,-295.8447
6219,1244000,-353.9825
6229,1246000,-352.3205
6239,1248000,-205.8646
6249,1250000,-228.2873
6259,1252000,-267.5867
6269,1254000,-223.0408
6279,1256000,-229.2022
6289,1258000,-220.8633
6299,1260000,-263.6618
6309,1262000,-159.4937
6319,1264000,-310.4243
6329,1266000,-195.1569
6339,1268000,-228.9841
6349,1270000,-229.9427
6359,1272000,-325.6227
6369,1274000,-251.6066
6379,1276000,-267.1997
6389,1278000,-283.3413
6399,1280000,-245.973
6409,1282000,-194.5365
6419,1284000,-330.4866
6429,1286000,-212.1854
6439,1288000,-284.5001
6449,1290000,-208.4398
6459,1292000,-195.4855
6469,1294000,-205.4278
6479,1296000,-220.7972
6489,1298000,-247.4606
6499,1300000,-228.5282
6509,1302000,-195.6334
6519,1304000,-219.5353
6529,1306000,-293.5981
6539,1308000,-258.5167
6549,1310000,-234.1452
6559,1312000,-276.8435
6569,1314000,-344.9271
6579,1316000,-315.843
6589,1318000,-236.4827
6599,1320000,-253.5729
6609,1322000,-207.4785
6619,1324000,-253.4673
6629,1326000,-169.7476
6639,1328000,-170.7683
6649,1330000,-231.9331
6659,1332000,-178.6991
6669,1334000,-300.9858
6679,1336000,-196.1997
6689,1338000,-231.6914
6699,1340000,-217.1281
6709,1342000,-235.7794
6719,1344000,-260.7579
6729,1346000,-158.9166
6739,1348000,-200.1244
6749,1350000,-168.9254
6759,1352000,-322.2691
6769,1354000,-281.0914
6779,1356000,-291.7412
6789,1358000,-254.931
6799,1360000,-251.6905
6809,1362000,-311.435
6819,1364000,-217.2947
6829,1366000,-229.5771
6839,1368000,-243.099
6849,1370000,-219.5524
6859,1372000,-256.4029
6869,1374000,-204.5905
6879,1376000,-313.2805
6889,1378000,-278.2949
6899,1380000,-250.2141
6909,1382000,-279.0725
6919,1384000,-178.7337
6929,1386000,-251.9148
6939,1388000,-343.8185
6949,1390000,-266.6129
6959,1392000,-170.2976
6969,1394000,-244.1444
6979,1396000,-208.2223
6989,1398000,-305.4486
6999,1400000,-280.6937
7009,1402000,-322.2164
7019,1404000,-230.7605
7029,1406000,-306.254
7039,1408000,-218.0057
7049,1410000,-229.6158
7059,1412000,-344.1265
7069,1414000,-207.915
7079,1416000,-218.9982
7089,1418000,-238.7181
7099,1420000,-110.6762
7109,1422000,-241.3567
7119,1424000,-267.2447
7129,1426000,-324.3274
7139,1428000,-220.363
7149,1430000,-292.7675
7159,1432000,-232.4951
7169,1434000,-234.298
7179,1436000,-306.5322
7189,1438000,-351.0583
7199,1440000,-198.1485
7209,1442000,-215.9432
