episode,timestep,reward
2629,526000,-342.5404
2639,528000,-269.51
2649,530000,-270.49
2659,532000,-267.2406
2669,534000,-253.0025
2679,536000,-211.6396
2689,538000,-196.5975
2699,540000,-269.588
2709,542000,-288.6248
2719,544000,-335.7304
2729,546000,-318.2838
2739,548000,-200.1057
2749,550000,-315.4074
2759,552000,-209.4061
2769,554000,-282.784
2779,556000,-251.4937
2789,558000,-272.0175
2799,560000,-301.2974
2809,562000,-268.0098
2819,564000,-295.3282
2829,566000,-292.4248
2839,568000,-257.8903
2849,570000,-238.0777
2859,572000,-238.5001
2869,574000,-293.379
2879,576000,-245.6681
2889,578000,-240.5545
2899,580000,-159.2976
2909,582000,-328.6701
2919,584000,-249.6333
2929,586000,-325.7523
2939,588000,-306.2674
2949,590000,-383.2538
2959,592000,-199.2434
2969,594000,-337.6556
2979,596000,-187.6534
2989,598000,-313.8594
2999,600000,-252.8784
3009,602000,-304.9537
3019,604000,-223.9963
3029,606000,-184.9332
3039,608000,-333.1088
3049,610000,-272.7145
3059,612000,-251.6458
3069,614000,-271.5352
3079,616000,-317.0171
3089,618000,-227.5485
3099,620000,-210.423
3109,622000,-220.876
3119,624000,-300.8772
3129,626000,-233.8225
3139,628000,-274.1631
3149,630000,-184.8247
3159,632000,-282.3615
3169,634000,-316.7492
3179,636000,-333.1856
3189,638000,-228.0475
3199,640000,-335.0117
3209,642000,-224.0315
3219,644000,-287.7276
3229,646000,-283.3046
3239,648000,-198.2717
3249,650000,-247.4718
3259,652000,-280.5859
3269,654000,-254.5088
3279,656000,-205.0232
3289,658000,-210.3029
3299,660000,-203.6962
3309,662000,-224.7509
3319,664000,-262.0032
3329,666000,-219.6286
3339,668000,-256.9915
3349,670000,-312.8548
3359,672000,-195.3423
3369,674000,-347.8618
3379,676000,-368.8325
3389,678000,-201.5007
3399,680000,-282.2318
3409,682000,-281.9431
3419,684000,-148.2982
3429,686000,-201.3156
3439,688000,-343.5165
3449,690000,-224.4082
3459,692000,-334.8876
3469,694000,-260.6695
3479,696000,-300.2925
3489,698000,-203.6361
3499,700000,-259.9861
3509,702000,-234.427
3519,704000,-285.8204
3529,706000,-266.5684
3539,708000,-196.7827
3549,710000,-234.0604
3559,712000,-291.8158
3569,714000,-306.9496
3579,716000,-307.6045
3589,718000,-342.8838
3599,720000,-357.5574
3609,722000,-280.7737
3619,724000,-262.0824
3629,726000,-365.6275
3639,728000,-320.4159
3649,730000,-296.4633
3659,732000,-203.44
3669,734000,-280.6582
3679,736000,-185.2354
3689,738000,-245.7496
3699,740000,-207.776
3709,742000,-209.5728
3719,744000,-280.4233
3729,746000,-335.1666
3739,748000,-315.6865
3749,750000,-231.327
3759,752000,-319.9345
3769,754000,-288.9822
3779,756000,-322.3622
3789,758000,-261.6368
3799,760000,-224.0116
3809,762000,-268.4248
3819,764000,-234.2683
3829,766000,-323.7623
3839,768000,-307.6683
3849,770000,-320.2174
3859,772000,-239.9589
3869,774000,-373.2153
3879,776000,-300.282
3889,778000,-199.0029
3899,780000,-270.1208
3909,782000,-261.5697
3919,784000,-303.1802
3929,786000,-256.889
3939,788000,-158.4917
3949,790000,-223.2236
3959,792000,-222.8743
3969,794000,-254.6072
3979,796000,-395.1679
3989,798000,-236.2129
3999,800000,-233.3389
4009,802000,-235.4273
4019,804000,-323.9032
4029,806000,-233.3136
4039,808000,-306.3171
4049,810000,-234.1912
4059,812000,-296.5173
4069,814000,-301.2019
4079,816000,-208.1329
4089,818000,-284.0127
4099,820000,-344.2044
4109,822000,-211.7877
4119,824000,-298.8765
4129,826000,-213.8068
4139,828000,-226.0912
4149,830000,-195.9869
4159,832000,-299.9923
4169,834000,-209.768
4179,836000,-198.9933
4189,838000,-376.4279
4199,840000,-237.0904
4209,842000,-255.6608
4219,844000,-295.0568
4229,846000,-265.4383
4239,848000,-248.6737
4249,850000,-290.0933
4259,852000,-244.7032
4269,854000,-213.1781
4279,856000,-235.2279
4289,858000,-284.9104
4299,860000,-424.7713
4309,862000,-307.2191
4319,864000,-237.4084
4329,866000,-262.4993
4339,868000,-187.6333
4349,870000,-222.0506
4359,872000,-291.7672
4369,874000,-297.3843
4379,876000,-259.9507
4389,878000,-267.6827
4399,880000,-391.0981
4409,882000,-235.781
4419,884000,-385.0932
4429,886000,-316.0404
4439,888000,-330.0999
4449,890000,-272.2331
4459,892000,-288.55
4469,894000,-289.2296
4479,896000,-225.0748
4489,898000,-273.0275
4499,900000,-260.9443
4509,902000,-261.0151
4519,904000,-333.1715
4529,906000,-251.2297
4539,908000,-316.0135
4549,910000,-347.7141
4559,912000,-327.8365
4569,914000,-195.7268
4579,916000,-297.8311
4589,918000,-259.3981
4599,920000,-368.1834
4609,922000,-247.1071
4619,924000,-255.7696
4629,926000,-300.0037
4639,928000,-307.0215
4649,930000,-268.4976
4659,932000,-186.1983
4669,934000,-240.2723
4679,936000,-316.352
4689,938000,-232.9516
4699,940000,-259.0786
4709,942000,-184.4854
4719,944000,-198.2115
4729,946000,-280.7796
4739,948000,-242.2956
4749,950000,-328.4284
4759,952000,-309.1028
4769,954000,-409.558
4779,956000,-221.0602
4789,958000,-213.3957
4799,960000,-257.5644
4809,962000,-280.339
4819,964000,-357.1947
4829,966000,-356.5663
4839,968000,-304.2409
4849,970000,-212.0877
4859,972000,-312.3859
4869,974000,-212.2695
4879,976000,-333.6831
4889,978000,-331.5501
4899,980000,-249.6385
4909,982000,-273.9564
4919,984000,-207.0842
4929,986000,-376.2829
4939,988000,-246.4839
4949,990000,-325.0535
4959,992000,-242.9452
4969,994000,-353.8504
4979,996000,-247.9153
4989,998000,-263.5208
4999,1000000,-321.4484
5009,1002000,-229.3969
5019,1004000,-351.5389
5029,1006000,-316.5544
5039,1008000,-341.5071
5049,1010000,-327.3765
5059,1012000,-422.4495
5069,1014000,-158.9149
5079,1016000,-248.3195
5089,1018000,-361.4598
5099,1020000,-197.3484
5109,1022000,-170.1991
5119,1024000,-281.6375
5129,1026000,-409.2671
5139,1028000,-326.1225
5149,1030000,-259.6747
5159,1032000,-338.0865
5169,1034000,-183.9481
5179,1036000,-292.4146
5189,1038000,-244.6611
5199,1040000,-232.3971
5209,1042000,-214.876
5219,1044000,-299.3319
5229,1046000,-243.559
5239,1048000,-197.0517
5249,1050000,-233.797
5259,1052000,-250.4423
5269,1054000,-203.563
5279,1056000,-233.4853
5289,1058000,-301.5123
5299,1060000,-306.1195
5309,1062000,-348.5832
5319,1064000,-249.1733
5329,1066000,-286.142
5339,1068000,-187.5543
5349,1070000,-275.8125
5359,1072000,-218.7706
5369,1074000,-269.2821
5379,1076000,-243.7114
5389,1078000,-209.2667
5399,1080000,-210.0733
5409,1082000,-259.5698
5419,1084000,-428.12
5429,1086000,-233.5236
5439,1088000,-222.5672
5449,1090000,-263.2052
5459,1092000,-284.4243
5469,1094000,-327.667
5479,1096000,-272.6248
5489,1098000,-306.1734
5499,1100000,-247.8361
5509,1102000,-244.501
5519,1104000,-231.2162
5529,1106000,-134.594
5539,1108000,-329.578
5549,1110000,-159.368
5559,1112000,-253.39
5569,1114000,-296.3559
5579,1116000,-219.2219
5589,1118000,-285.6053
5599,1120000,-190.2443
5609,1122000,-324.4592
5619,1124000,-284.9921
5629,1126000,-263.861
5639,1128000,-195.3036
5649,1130000,-196.1912
5659,1132000,-284.2021
5669,1134000,-212.6897
5679,1136000,-208.2153
5689,1138000,-230.0583
5699,1140000,-216.6067
5709,1142000,-229.4745
5719,1144000,-318.911
5729,1146000,-353.6712
5739,1148000,-284.6758
5749,1150000,-231.4102
5759,1152000,-293.8471
5769,1154000,-218.6713
5779,1156000,-262.6065
5789,1158000,-209.346
5799,1160000,-248.6557
5809,1162000,-219.7823
5819,1164000,-288.6227
5829,1166000,-217.9583
5839,1168000,-209.0253
5849,1170000,-237.4806
5859,1172000,-293.7591
5869,1174000,-352.943
5879,1176000,-271.6367
5889,1178000,-158.4283
5899,1180000,-302.2654
5909,1182000,-279.0262
5919,1184000,-234.6218
5929,1186000,-209.0488
5939,1188000,-197.1967
5949,1190000,-260.3303
5959,1192000,-220.4641
5969,1194000,-339.0791
5979,1196000,-282.8559
5989,1198000,-172.1859
5999,1200000,-232.0544
6009,1202000,-208.0474
6019,1204000,-266.7882
6029,1206000,-232.0501
6039,1208000,-220.853
6049,1210000,-220.9257
6059,1212000,-224.4691
6069,1214000,-265.6045
6079,1216000,-302.7743
6089,1218000,-286.7043
6099,1220000,-229.2343
6109,1222000,-208.5588
6119,1224000,-334.873
6129,1226000,-318.6967
6139,1228000,-261.746
6149,1230000,-309.5303
6159,1232000,-371.6131
6169,1234000,-260.3219
6179,1236000,-184.2275
6189,1238000,-310.5934
6199,1240000,-294.3171
6209,1242000,-268.6911
6219,1244000,-235.1416
6229,1246000,-206.1774
6239,1248000,-331.4929
6249,1250000,-262.2237
6259,1252000,-256.6075
6269,1254000,-279.463
6279,1256000,-291.0152
6289,1258000,-289.6274
6299,1260000,-244.9761
6309,1262000,-203.8615
6319,1264000,-318.3725
6329,1266000,-312.611
6339,1268000,-278.2851
6349,1270000,-309.5377
6359,1272000,-186.3716
6369,1274000,-218.4699
6379,1276000,-220.8672
6389,1278000,-239.2957
6399,1280000,-161.2325
6409,1282000,-286.2894
6419,1284000,-219.1933
6429,1286000,-158.3738
6439,1288000,-267.5538
6449,1290000,-325.9418
6459,1292000,-305.0926
6469,1294000,-183.6005
6479,1296000,-442.3485
6489,1298000,-244.3813
6499,1300000,-278.6099
6509,1302000,-233.0812
6519,1304000,-208.2669
6529,1306000,-332.0541
6539,1308000,-255.1119
6549,1310000,-158.9001
6559,1312000,-285.9771
6569,1314000,-288.0774
6579,1316000,-144.251
6589,1318000,-281.4792
6599,1320000,-340.0318
6609,1322000,-280.4397
6619,1324000,-310.5202
6629,1326000,-241.9908
6639,1328000,-243.7898
6649,1330000,-194.5711
6659,1332000,-226.1003
6669,1334000,-217.7105
6679,1336000,-182.0422
6689,1338000,-234.4532
6699,1340000,-160.5346
6709,1342000,-195.3805
6719,1344000,-266.6177
6729,1346000,-289.9539
6739,1348000,-301.9581
6749,1350000,-220.1572
6759,1352000,-236.5909
6769,1354000,-297.8622
6779,1356000,-228.0221
6789,1358000,-274.7632
6799,1360000,-319.8793
6809,1362000,-217.6905
6819,1364000,-286.3086
6829,1366000,-303.5811
6839,1368000,-231.3079
6849,1370000,-155.6651
6859,1372000,-321.2891
6869,1374000,-195.2706
6879,1376000,-170.7795
6889,1378000,-324.1619
6899,1380000,-231.6854
6909,1382000,-191.3635
6919,1384000,-349.6153
6929,1386000,-217.6211
6939,1388000,-294.2257
6949,1390000,-234.8808
6959,1392000,-350.4898
6969,1394000,-250.6512
6979,1396000,-270.9994
6989,1398000,-236.1508
6999,1400000,-243.1005
7009,1402000,-302.2969
7019,1404000,-302.8633
7029,1406000,-322.9978
7039,1408000,-158.2567
7049,1410000,-170.3791
7059,1412000,-221.5634
7069,1414000,-296.6932
7079,1416000,-288.1184
7089,1418000,-295.8011
7099,1420000,-251.2612
7109,1422000,-220.6414
7119,1424000,-157.5725
7129,1426000,-231.1186
7139,1428000,-198.6387
7149,1430000,-291.5713
7159,1432000,-320.959
7169,1434000,-234.7127
7179,1436000,-252.3331
7189,1438000,-285.0509
7199,1440000,-271.5689
7209,1442000,-203.4649
7219,1444000,-245.7368
7229,1446000,-180.6085
7239,1448000,-254.5972
7249,1450000,-275.9766
7259,1452000,-233.4716
7269,1454000,-279.3072
7279,1456000,-288.5414
7289,1458000,-244.6114
7299,1460000,-325.9359
7309,1462000,-282.0405
7319,1464000,-250.2442
7329,1466000,-280.7542
7339,1468000,-281.3952
7349,1470000,-192.5459
7359,1472000,-256.7877
7369,1474000,-323.2916
7379,1476000,-218.8071
7389,1478000,-283.731
7399,1480000,-250.6973
7409,1482000,-192.9375
7419,1484000,-249.4144
7429,1486000,-217.8911
7439,1488000,-240.0762
7449,1490000,-315.629
7459,1492000,-243.0275
7469,1494000,-247.0209
7479,1496000,-296.3918
7489,1498000,-272.414
7499,1500000,-261.416
7509,1502000,-147.4596
7519,1504000,-255.6637
7529,1506000,-245.7069
7539,1508000,-277.2213
7549,1510000,-182.8402
7559,1512000,-350.4605
7569,1514000,-276.9338
7579,1516000,-247.4151
7589,1518000,-145.3978
